star_id,subtipo_rrlyrae,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,alpha_6,arquetipo_dominante,star_id_base,archivo_origen
OGLEIII_OGLE-LMC-RRLYR-11635,RRab,0.5582850110943786,0.14553860648163222,0.2961763717726428,0.0,0.0,0.0,1,OGLE-LMC-RRLYR-11635,datos\raw\periodos\OGLEIII\LMC\RRab.dat
OGLEIII_OGLE-LMC-RRLYR-07685,RRc,0.8709901738959741,0.1290098164694208,0.0,0.0,0.0,0.0,1,OGLE-LMC-RRLYR-07685,datos\raw\periodos\OGLEIII\LMC\RRc.dat
OGLEIV_OGLE-SMC-RRLYR-4221,RRab,0.0,0.3181950084211683,0.06344042390001232,0.0,0.21788527818071962,0.400479280929388,6,OGLE-SMC-RRLYR-4221,datos\raw\periodos\OGLEIV\SMC\RRab.dat
OGLEIV_OGLE-BLG-RRLYR-09281,RRc,0.16771204885171934,0.0,0.0,0.0,0.0,0.832287941611194,6,OGLE-BLG-RRLYR-09281,datos\raw\periodos\OGLEIV\BLG\RRc.dat
OGLEIII_OGLE-BLG-RRLYR-11825,RRab,0.0,0.0,0.0,0.776670506107635,0.22332948429458407,0.0,4,OGLE-BLG-RRLYR-11825,datos\raw\periodos\OGLEIII\BLG\RRab.dat
OGLEIII_OGLE-LMC-RRLYR-22469,RRab,0.0,0.0,0.0,0.6126518422954542,0.38734814766364695,0.0,4,OGLE-LMC-RRLYR-22469,datos\raw\periodos\OGLEIII\LMC\RRab.dat
OGLEIV_OGLE-LMC-RRLYR-04802,RRab,0.0,0.0,0.0,0.9313622604891127,0.0,0.06863772991729133,4,OGLE-LMC-RRLYR-04802,datos\raw\periodos\OGLEIV\LMC\RRab.dat
OGLEIV_OGLE-BLG-RRLYR-27532,RRab,0.0,0.9999999897691022,0.0,0.0,0.0,0.0,2,OGLE-BLG-RRLYR-27532,datos\raw\periodos\OGLEIV\BLG\RRab.dat
OGLEIV_OGLE-LMC-RRLYR-26607,RRab,0.0,0.0,0.01149773109717251,0.9733658298065871,0.0,0.015136429223566356,4,OGLE-LMC-RRLYR-26607,datos\raw\periodos\OGLEIV\LMC\RRab.dat
OGLEIV_OGLE-BLG-RRLYR-04667,RRab,0.3101181818586838,0.6898818089449276,0.0,0.0,0.0,0.0,2,OGLE-BLG-RRLYR-04667,datos\raw\periodos\OGLEIV\BLG\RRab.dat
OGLEIV_OGLE-BLG-RRLYR-24417,RRc,0.0,0.0,0.0,0.0,0.0,0.9999999904263893,6,OGLE-BLG-RRLYR-24417,datos\raw\periodos\OGLEIV\BLG\RRc.dat
OGLEIV_OGLE-LMC-RRLYR-22793,RRab,0.4792483078400018,0.5207516824689705,0.0,0.0,0.0,0.0,2,OGLE-LMC-RRLYR-22793,datos\raw\periodos\OGLEIV\LMC\RRab.dat
OGLEIII_OGLE-LMC-RRLYR-16714,RRab,0.5629216217151909,0.0,0.22990016825277299,0.0,0.0,0.20717819972431964,1,OGLE-LMC-RRLYR-16714,datos\raw\periodos\OGLEIII\LMC\RRab.dat
OGLEIII_OGLE-BLG-RRLYR-15108,RRab,0.0,0.8062882084290836,0.19371178160773497,0.0,0.0,0.0,2,OGLE-BLG-RRLYR-15108,datos\raw\periodos\OGLEIII\BLG\RRab.dat
OGLEIII_OGLE-BLG-RRLYR-14471,RRc,0.0,0.0,0.0,0.0,0.0,0.9999999902068821,6,OGLE-BLG-RRLYR-14471,datos\raw\periodos\OGLEIII\BLG\RRc.dat
OGLEIV_OGLE-LMC-RRLYR-15520,RRc,0.0,0.0,0.0,0.0,0.0,0.9999999901081823,6,OGLE-LMC-RRLYR-15520,datos\raw\periodos\OGLEIV\LMC\RRc.dat
OGLEIV_OGLE-BLG-RRLYR-33643,RRc,0.0,0.0,0.0,0.0,0.0,0.9999999904855097,6,OGLE-BLG-RRLYR-33643,datos\raw\periodos\OGLEIV\BLG\RRc.dat
OGLEIII_OGLE-BLG-RRLYR-04510,RRab,0.0,0.0,0.0,0.3837692976202409,0.6162306923016808,0.0,5,OGLE-BLG-RRLYR-04510,datos\raw\periodos\OGLEIII\BLG\RRab.dat
OGLEIV_OGLE-BLG-RRLYR-25619,RRab,0.0,0.0,0.0,0.9999999899452171,0.0,0.0,4,OGLE-BLG-RRLYR-25619,datos\raw\periodos\OGLEIV\BLG\RRab.dat
OGLEIV_OGLE-BLG-RRLYR-00917,RRab,0.1900531537378941,0.8099468360026918,0.0,0.0,0.0,0.0,2,OGLE-BLG-RRLYR-00917,datos\raw\periodos\OGLEIV\BLG\RRab.dat
OGLEIV_OGLE-BLG-RRLYR-36367,RRab,0.6269651892023594,0.37303480024983854,0.0,0.0,0.0,0.0,1,OGLE-BLG-RRLYR-36367,datos\raw\periodos\OGLEIV\BLG\RRab.dat
OGLEIV_OGLE-LMC-RRLYR-17796,RRab,0.0,0.0,0.0,0.9434074206566729,0.0,0.056592570264827585,4,OGLE-LMC-RRLYR-17796,datos\raw\periodos\OGLEIV\LMC\RRab.dat
OGLEIV_OGLE-LMC-RRLYR-16891,RRc,0.8054547893745192,0.0,0.0,0.0,0.0,0.19454520058685032,1,OGLE-LMC-RRLYR-16891,datos\raw\periodos\OGLEIV\LMC\RRc.dat
OGLEIII_OGLE-LMC-RRLYR-17932,RRab,0.0,0.0,0.6712116207973748,0.32878837005554323,0.0,0.0,3,OGLE-LMC-RRLYR-17932,datos\raw\periodos\OGLEIII\LMC\RRab.dat
OGLEIV_OGLE-LMC-RRLYR-00801,RRab,0.0,0.0,0.0,0.0,0.9999999889799718,0.0,5,OGLE-LMC-RRLYR-00801,datos\raw\periodos\OGLEIV\LMC\RRab.dat
